source,target,string_score
OCRL,ACAP2,0.624
OCRL,ASPM,0.514
OCRL,DOCK1,0.407
OCRL,WASF1,0.422
OCRL,CLCN4,0.448
OCRL,HYDIN,0.571
OCRL,AP1S2,0.584
OCRL,SNX5,0.587
OCRL,LRP2,0.606
OCRL,CLTCL1,0.694
GNAI1,ADORA3,0.92
GNAI1,MKRN1,0.436
GNAI1,CACNA1C,0.664
GNAI1,CACNA1D,0.658
GNAI1,ADCY1,0.798
GNAI1,ITPR1,0.477
GNAI1,CACNB2,0.629
GNAI1,ADGRL1,0.757
GNAI1,CX3CR1,0.966
GNAI1,RGS7,0.836
GNAI1,CNR1,0.995
GNAI1,GNAS,0.728
GNAI1,CACNA1B,0.675
GNAI1,AGTR2,0.545
GNAI1,CACNA1F,0.658
GNAI1,DRD3,0.983
GNAI1,ADCY3,0.768
GNAI1,CACNA1A,0.697
PREX1,DOCK1,0.551
THRA,TCF20,0.463
THRA,NPAS2,0.522
THRA,MED12L,0.658
THRA,GRIP1,0.722
PON1,SERPINE1,0.406
PON1,AZGP1,0.48
PON1,UNC13A,0.489
PON1,GSTM1,0.496
PON1,LDLR,0.563
PON1,HDLBP,0.57
PON1,MSR1,0.581
PON1,MTHFR,0.607
SERPINE1,CSNK1E,0.414
SERPINE1,FABP4,0.43
SERPINE1,FBN1,0.431
SERPINE1,DPP4,0.451
SERPINE1,ITGB3,0.519
SERPINE1,NPAS2,0.563
SERPINE1,LRP2,0.688
SERPINE1,MTHFR,0.695
SERPINE1,THBS1,0.819
SERPINE1,LRP1,0.988
SERPINE1,PLAUR,0.994
AZGP1,FABP4,0.57
AZGP1,PLXNB1,0.407
AZGP1,ZFHX3,0.424
AZGP1,LRP2,0.444
AZGP1,CA6,0.585
UNC13A,SYP,0.528
UNC13A,SOD1,0.479
UNC13A,BSN,0.627
UNC13A,STXBP5,0.554
UNC13A,PCLO,0.67
UNC13A,HOMER1,0.479
UNC13A,CASKIN1,0.434
UNC13A,VCP,0.406
UNC13A,CACNA1B,0.44
UNC13A,RIMS3,0.53
UNC13A,DPP6,0.534
UNC13A,CADPS,0.555
UNC13A,RPH3A,0.538
UNC13A,CAMK2B,0.406
UNC13A,RIMS2,0.989
UNC13A,KIF1A,0.43
UNC13A,CACNA1A,0.467
GSTM1,SOD1,0.407
GSTM1,MTHFR,0.691
GSTM1,AP2M1,0.724
LDLR,THBS1,0.462
LDLR,HDLBP,0.577
LDLR,AP2M1,0.532
LDLR,MSR1,0.54
LDLR,CLTCL1,0.538
LDLR,LRP2,0.502
HDLBP,BCKDK,0.433
HDLBP,MSR1,0.557
MSR1,FBN1,0.422
MSR1,PDCD1,0.505
MSR1,CX3CR1,0.436
MSR1,VSIG4,0.529
MTHFR,ALDH1L1,0.542
MTHFR,AMT,0.982
MTHFR,GABRB2,0.4
MTHFR,ZNF804A,0.428
MTHFR,GABRB3,0.406
MTHFR,ETFB,0.422
MTHFR,DPYD,0.736
MTHFR,AGTR2,0.422
MTHFR,SATB2,0.4
MTHFR,PC,0.416
MTHFR,PCCB,0.436
MTHFR,ITGB3,0.447
MTHFR,AMPD1,0.466
MTHFR,DRD3,0.509
MTHFR,ATP2B1,0.561
ASTN1,PCDH10,0.466
ASTN1,ATP2B2,0.406
ASTN1,NLGN1,0.416
ASTN1,BRINP3,0.482
ASTN1,RELN,0.497
NRCAM,THBS1,0.469
NRCAM,CNTN3,0.438
NRCAM,PTPRB,0.746
NRCAM,SCN8A,0.848
NRCAM,NRP2,0.963
NRCAM,KCNA2,0.439
NRCAM,CNTN6,0.441
NRCAM,CNTN4,0.466
NRCAM,EPHB1,0.492
NRCAM,RELN,0.532
NRCAM,SCN4A,0.558
NRCAM,KCNQ3,0.709
NRCAM,CNTNAP4,0.885
NRCAM,CNTN5,0.914
FBN1,ADORA3,0.448
FBN1,THBS1,0.801
FBN1,PITX1,0.409
FBN1,CDH11,0.53
FBN1,COL12A1,0.667
FBN1,MEF2C,0.448
FBN1,ATP6V0A2,0.531
FBN1,ITGB3,0.639
PLAUR,LRP1,0.718
PLAUR,THBS1,0.476
PLAUR,SLC7A5,0.458
PLAUR,SCAF4,0.531
PLAUR,KLF7,0.436
PLAUR,SGSH,0.416
PLAUR,FOXP2,0.521
PLAUR,LAMA1,0.54
CACNA1A,UNC79,0.501
CACNA1A,KCNC1,0.533
CACNA1A,CACNA1C,0.952
CACNA1A,EPHA1,0.418
CACNA1A,GRID2,0.461
CACNA1A,KCNMA1,0.593
CACNA1A,CACNA1D,0.673
CACNA1A,GRIA2,0.581
CACNA1A,MAP1B,0.436
CACNA1A,CACNG2,0.912
CACNA1A,ITPR1,0.566
CACNA1A,GABRB3,0.661
CACNA1A,KCND3,0.599
CACNA1A,CACNB2,0.955
CACNA1A,CACNA1H,0.762
CACNA1A,SLC24A2,0.415
CACNA1A,CACNA2D1,0.951
CACNA1A,CACNA1G,0.778
CACNA1A,ATP2B2,0.466
CACNA1A,GALNT2,0.768
CACNA1A,CACNA1E,0.95
CACNA1A,CACNA1B,0.945
CACNA1A,KCNB1,0.565
CACNA1A,DNM1,0.556
CACNA1A,FGF14,0.629
CACNA1A,CACNA1F,0.634
CACNA1A,KCNQ3,0.551
CACNA1A,CACNB1,0.919
CACNA1A,GABRG2,0.501
CACNA1A,CACNA2D3,0.936
CACNA1A,FXN,0.727
CACNA1A,RIMS2,0.625
CACNA1A,GRIA1,0.504
CACNA1A,ATP1A3,0.543
CACNA1A,KCNA2,0.603
CACNA1A,SLC6A1,0.414
CACNA1A,CAMK2A,0.434
THBS1,LRP1,0.958
THBS1,FABP4,0.522
THBS1,NR4A2,0.404
THBS1,GPC6,0.407
THBS1,KMT2A,0.426
THBS1,MDGA2,0.444
THBS1,SPARCL1,0.465
THBS1,SDC2,0.497
THBS1,CD276,0.497
THBS1,LAMA1,0.519
THBS1,HSD11B1,0.526
THBS1,COL12A1,0.529
THBS1,NLGN1,0.536
THBS1,ITGA8,0.746
THBS1,ITGB3,0.984
COL12A1,CDH11,0.478
COL12A1,HYDIN,0.404
COL12A1,RELN,0.424
COL12A1,COL28A1,0.517
ITGA8,CTNND1,0.479
ITGA8,TLN2,0.704
ITGA8,RELN,0.727
ITGA8,LAMA1,0.763
ITGA8,ITGB3,0.861
DMD,GFAP,0.478
DMD,MAP1B,0.442
DMD,SNTG2,0.99
DMD,DMPK,0.483
DMD,DISC1,0.42
DMD,LRRC1,0.422
DMD,PCCB,0.422
DMD,TRIM32,0.475
DMD,SCN4A,0.475
DMD,AMPD1,0.488
DMD,GAS2,0.526
DMD,LAMA1,0.569
DMD,NEDD4,0.576
DMD,IL1RAPL1,0.642
DMD,POMGNT1,0.671
DMD,MARK2,0.676
DMD,POMT1,0.702
DMD,TLN2,0.841
DMD,TTN,0.857
DMD,KCNJ10,0.912
ITGB3,CDH13,0.495
ITGB3,TNS2,0.409
ITGB3,CX3CR1,0.425
ITGB3,LAMA1,0.817
ITGB3,RELN,0.709
ITGB3,TLN2,0.996
LAMA1,NLGN2,0.725
LAMA1,NRP2,0.547
LAMA1,RELN,0.486
KCNC1,KCNN2,0.437
KCNC1,GRM5,0.401
KCNC1,DOCK4,0.409
KCNC1,GRIA2,0.414
KCNC1,SLC6A1,0.414
KCNC1,KCNH7,0.422
KCNC1,KCND3,0.426
KCNC1,GABRG2,0.456
KCNC1,KCNJ10,0.46
KCNC1,CUL7,0.462
KCNC1,HMGN1,0.478
KCNC1,KCNH5,0.483
KCNC1,KCNQ3,0.504
KCNC1,CACNA1E,0.511
KCNC1,ATP2B2,0.519
KCNC1,SCN4A,0.522
KCNC1,IL1RAPL1,0.543
KCNC1,CAMK2A,0.545
KCNC1,KCNB1,0.546
KCNC1,CACNA1C,0.564
KCNC1,CADPS,0.62
KCNC1,KCNA2,0.621
KCNC1,CACNA1B,0.622
KCNC1,SCN8A,0.668
KCNC1,KCNH1,0.685
KCNC1,KCNC2,0.763
KCNC1,DPP10,0.831
KCNC1,DPP6,0.896
CADPS,STXBP5,0.501
CADPS,PCLO,0.526
CADPS,GABRA3,0.521
CADPS,IL1RAPL1,0.643
CADPS,RPH3A,0.486
CADPS,RIMS2,0.495
CADPS,KIF1A,0.495
SHANK2,GABRA4,0.51
SHANK2,CACNA1C,0.428
SHANK2,GRID2,0.648
SHANK2,GRIA2,0.637
SHANK2,GRIK5,0.427
SHANK2,NLGN2,0.868
SHANK2,GRM5,0.869
SHANK2,GABRB3,0.487
SHANK2,DLGAP1,0.981
SHANK2,SLC9A9,0.686
SHANK2,HOMER1,0.937
SHANK2,FBXO40,0.473
SHANK2,ADGRL1,0.568
SHANK2,TBR1,0.406
SHANK2,CAMK2A,0.442
SHANK2,DOCK4,0.47
SHANK2,ASTN2,0.514
SHANK2,LZTS2,0.542
SHANK2,GRIK4,0.553
SHANK2,GRIP1,0.593
SHANK2,DDX53,0.6
SHANK2,CNTN4,0.631
SHANK2,GRIA1,0.75
SHANK2,SYNGAP1,0.844
SHANK2,PTCHD1,0.848
SHANK2,NLGN4Y,0.85
SHANK2,NLGN1,0.914
SHANK2,DLGAP3,0.917
SHANK2,DLGAP2,0.969
CACNB2,CACNA1C,0.999
CACNB2,CACNA1D,0.997
CACNB2,CACNG2,0.813
CACNB2,KCND3,0.629
CACNB2,KCNB1,0.42
CACNB2,DPP6,0.449
CACNB2,ATP2B1,0.454
CACNB2,AKAP9,0.457
CACNB2,SCN8A,0.462
CACNB2,SCN4A,0.468
CACNB2,IRX5,0.601
CACNB2,PPP2R5C,0.666
CACNB2,CAMK2B,0.711
CACNB2,CAMK2A,0.722
CACNB2,CACNA1G,0.766
CACNB2,CACNA1E,0.833
CACNB2,CACNA1H,0.856
CACNB2,CACNA1B,0.911
CACNB2,CACNA2D3,0.939
CACNB2,CACNB1,0.942
CACNB2,CACNA1F,0.973
CACNB2,CACNA2D1,0.995
CACNA2D1,CLIP2,0.442
CACNA2D1,CACNA1C,0.998
CACNA2D1,CACNA1D,0.999
CACNA2D1,GRIA2,0.409
CACNA2D1,CACNG2,0.912
CACNA2D1,KCND3,0.64
CACNA2D1,CACNA1H,0.919
CACNA2D1,MEF2C,0.457
CACNA2D1,SCN8A,0.487
CACNA2D1,MDGA2,0.407
CACNA2D1,DPP6,0.422
CACNA2D1,CNTNAP5,0.43
CACNA2D1,SCN4A,0.493
CACNA2D1,CTNNA3,0.516
CACNA2D1,PPP2R5C,0.653
CACNA2D1,CAMK2B,0.748
CACNA2D1,CAMK2A,0.757
CACNA2D1,CACNA1G,0.768
CACNA2D1,CACNA2D3,0.81
CACNA2D1,CACNA1F,0.987
CACNA2D1,CACNA1E,0.99
CACNA2D1,CACNA1B,0.991
CACNA2D1,CACNB1,0.999
DNM1,SYP,0.543
DNM1,DENR,0.477
DNM1,GRIA2,0.571
DNM1,GRIK5,0.467
DNM1,GRM5,0.52
DNM1,GABRB3,0.629
DNM1,SCN8A,0.419
DNM1,WASF1,0.413
DNM1,DPYSL2,0.454
DNM1,HLA-DPB1,0.506
DNM1,EPHB1,0.559
DNM1,AP1S2,0.586
DNM1,EPHB2,0.588
DNM1,CAMK2A,0.607
DNM1,AP2M1,0.734
DNM1,CLTCL1,0.853
PCLO,UNC79,0.401
PCLO,SYP,0.661
PCLO,BSN,0.904
PCLO,CSMD3,0.67
PCLO,LRFN5,0.48
PCLO,FAT1,0.409
PCLO,MUC4,0.467
PCLO,CADPS2,0.526
PCLO,ABCA13,0.527
PCLO,ZFHX4,0.537
PCLO,TTN,0.622
PCLO,RIMS2,0.892
CACNA1H,TRPC5,0.924
CACNA1H,KCNN2,0.484
CACNA1H,CACNA1C,0.917
CACNA1H,KCNMA1,0.572
CACNA1H,CACNA1D,0.856
CACNA1H,CYP11B1,0.48
CACNA1H,ADCY1,0.401
CACNA1H,CACNG2,0.801
CACNA1H,GRIK5,0.509
CACNA1H,GABRB3,0.671
CACNA1H,KCND3,0.605
CACNA1H,KCNQ3,0.434
CACNA1H,CADPS2,0.461
CACNA1H,KCNA2,0.482
CACNA1H,SLC6A1,0.555
CACNA1H,ATP1A3,0.596
CACNA1H,ATP1A1,0.603
CACNA1H,GRIK3,0.619
CACNA1H,GRIK4,0.636
CACNA1H,SCN4A,0.689
CACNA1H,SCN8A,0.712
CACNA1H,GABRG2,0.736
CACNA1H,CACNA1E,0.747
CACNA1H,CACNB1,0.761
CACNA1H,CACNA1B,0.772
CACNA1H,CACNA2D3,0.822
CACNA1H,CACNA1F,0.849
CACNA1H,TRPC4,0.924
CACNA1H,CACNA1G,0.944
ITPR1,RORA,0.914
ITPR1,TRPC5,0.631
ITPR1,CACNA1C,0.547
ITPR1,GRID2,0.512
ITPR1,CAMK4,0.518
ITPR1,KCNMA1,0.566
ITPR1,CACNA1D,0.753
ITPR1,GRM5,0.809
ITPR1,PPP2R5C,0.401
ITPR1,NLGN1,0.406
ITPR1,TRPM3,0.419
ITPR1,PDE1C,0.425
ITPR1,FGF14,0.434
ITPR1,CAMK2D,0.436
ITPR1,KCND3,0.438
ITPR1,CNR1,0.454
ITPR1,DLGAP1,0.489
ITPR1,SLC35G1,0.493
ITPR1,PDZD8,0.495
ITPR1,ATP2B1,0.511
ITPR1,VCP,0.545
ITPR1,PRKAR1B,0.575
ITPR1,DISC1,0.576
ITPR1,DNER,0.587
ITPR1,AKAP9,0.599
ITPR1,CAMK2A,0.613
ITPR1,CNTN4,0.687
ITPR1,ATP2B2,0.697
ITPR1,TRPC4,0.728
ITPR1,HOMER1,0.95
DPYSL2,GDA,0.715
DPYSL2,DPYSL5,0.99
DPYSL2,MAP1B,0.756
DPYSL2,SLC23A1,0.632
DPYSL2,CRMP1,0.853
DPYSL2,DPYSL3,0.976
DPYSL2,SMURF1,0.406
DPYSL2,DPYD,0.78
DPYSL2,CACNA1B,0.924
DPYSL2,GLO1,0.458
DPYSL2,PDHA1,0.446
DPYSL2,WASF1,0.618
DPYSL2,ACY1,0.416
DPYSL2,RELN,0.408
DPYSL2,DISC1,0.813
DPYSL2,MAPK8IP3,0.461
DPYSL2,APBB1,0.521
GTF2I,CLIP2,0.773
GTF2I,GSE1,0.679
GTF2I,ZMYM3,0.916
GTF2I,PAX5,0.476
GTF2I,SRGAP3,0.775
GTF2I,HYDIN,0.797
GTF2I,PHF21A,0.453
GTF2I,ZMYM2,0.851
RPH3A,SYP,0.414
RPH3A,GRIA2,0.423
RPH3A,GRIK5,0.405
RPH3A,STXBP5,0.495
KCNA3,KCNN2,0.581
KCNA3,CACNA1C,0.482
KCNA3,KCNH1,0.618
KCNA3,KCNMA1,0.667
KCNA3,KCNH5,0.429
KCNA3,SCN8A,0.504
KCNA3,CACNA1B,0.409
KCNA3,KCNQ3,0.429
KCNA3,CUL7,0.462
KCNA3,HMGN1,0.478
KCNA3,DOLK,0.504
KCNA3,KCNB1,0.566
KCNA3,SCN4A,0.71
KCNA3,KCNA2,0.934
CLIP2,MACF1,0.411
CLIP2,CLASP1,0.935
CACNA1D,UNC79,0.424
CACNA1D,KCNN2,0.813
CACNA1D,CACNA1C,0.981
CACNA1D,KCNMA1,0.848
CACNA1D,GRIA2,0.403
CACNA1D,LRP2,0.412
CACNA1D,GRM5,0.432
CACNA1D,RIMS2,0.443
CACNA1D,CTNND2,0.444
CACNA1D,KCNB1,0.448
CACNA1D,ATP2B1,0.467
CACNA1D,ATP2B2,0.491
CACNA1D,GRIA1,0.507
CACNA1D,KCND3,0.533
CACNA1D,CYP11B1,0.575
CACNA1D,PPP2R5C,0.65
CACNA1D,ATP1A3,0.746
CACNA1D,CAMK2B,0.75
CACNA1D,ATP1A1,0.754
CACNA1D,CACNA1B,0.772
CACNA1D,CACNA1E,0.787
CACNA1D,CACNA1G,0.852
CACNA1D,CAMK2A,0.861
CACNA1D,CACNG2,0.867
CACNA1D,CACNA2D3,0.876
CACNA1D,CACNA1F,0.98
CACNA1D,CACNB1,0.99
CACNA1C,SLC6A8,0.524
CACNA1C,PPP1R1B,0.439
CACNA1C,UNC79,0.456
CACNA1C,TRPC5,0.601
CACNA1C,KCNN2,0.67
CACNA1C,KCNQ3,0.415
CACNA1C,LMX1B,0.415
CACNA1C,ATP2B1,0.416
CACNA1C,PCDH19,0.422
CACNA1C,SLC1A2,0.437
CACNA1C,PLN,0.437
CACNA1C,CAMK2D,0.437
CACNA1C,DPYD,0.46
CACNA1C,ATP2B2,0.472
CACNA1C,DPP10,0.475
CACNA1C,GRIA1,0.478
CACNA1C,TTN,0.494
CACNA1C,DOLK,0.506
CACNA1C,IRX5,0.553
CACNA1C,KCNA2,0.557
CACNA1C,CNTN4,0.562
CACNA1C,TRPC4,0.612
CACNA1C,PPP2R5C,0.65
CACNA1C,CACNA1E,0.653
CACNA1C,DISC1,0.688
CACNA1C,KCNB1,0.693
CACNA1C,ZNF804A,0.699
CACNA1C,AKAP9,0.743
CACNA1C,CACNA1B,0.756
CACNA1C,CAMK2B,0.781
CACNA1C,CACNG2,0.797
CACNA1C,KCND3,0.806
CACNA1C,CACNA1G,0.846
CACNA1C,CAMK2A,0.863
CACNA1C,CACNA2D3,0.871
CACNA1C,KCNMA1,0.918
CACNA1C,CACNA1F,0.978
CACNA1C,CACNB1,0.988
APBA2,NSMCE3,0.746
APBA2,CACNA1G,0.596
APBA2,DLGAP3,0.599
APBA2,NLGN1,0.481
APBA2,GRIA1,0.576
APBA2,ATP10A,0.416
APBA2,TUBGCP5,0.417
APBA2,IQSEC2,0.522
APBA2,APBB1,0.811
SYBU,CLASP1,0.552
SYBU,BSN,0.843
SYBU,STXBP5,0.873
SYBU,ABAT,0.432
SYBU,GRIP1,0.408
BSN,RNF38,0.432
BSN,SYP,0.804
BSN,CAMK2B,0.407
BSN,ATP2B2,0.419
BSN,SYNGAP1,0.422
BSN,CAMK2A,0.427
BSN,CACNA1F,0.452
BSN,GRIA2,0.47
SLC6A1,GFAP,0.566
SLC6A1,RORA,0.416
SLC6A1,SLC1A1,0.639
SLC6A1,SYP,0.466
SLC6A1,GABRA4,0.616
SLC6A1,GABRB2,0.577
SLC6A1,SLC1A2,0.716
SLC6A1,GRIA2,0.598
SLC6A1,GRM5,0.475
SLC6A1,GABRB3,0.53
SLC6A1,ALDH5A1,0.472
SLC6A1,SLITRK2,0.428
SLC6A1,SCN8A,0.428
SLC6A1,HTR3A,0.425
SLC6A1,ATP2B2,0.47
SLC6A1,GABRA3,0.419
SLC6A1,PCDH19,0.432
SLC6A1,MAOB,0.405
SLC6A1,PTPRD,0.428
SLC6A1,KCNQ3,0.463
SLC6A1,TBR1,0.535
SLC6A1,DRD1,0.446
SLC6A1,ABAT,0.421
SLC6A1,RELN,0.431
SLC6A1,SATB2,0.471
SLC6A1,GABRG2,0.724
SLC6A1,SPARCL1,0.462
SLC6A1,GABRA2,0.515
SLC6A1,GRIA1,0.479
SLC6A1,GABRG3,0.449
SLC6A1,GRIA3,0.461
SLC6A1,KCNA2,0.482
SLC6A1,KCNJ10,0.464
SLC6A1,CAMK2A,0.619
SYP,GFAP,0.86
SYP,PPP1R1B,0.415
SYP,GRIA3,0.401
SYP,TBR1,0.404
SYP,SOD1,0.407
SYP,MAOB,0.407
SYP,GRM5,0.421
SYP,GABRA3,0.44
SYP,NLGN2,0.448
SYP,PAX6,0.465
SYP,LRFN5,0.491
SYP,CACNA1F,0.511
SYP,SLC1A2,0.515
SYP,NLGN1,0.546
SYP,MAP1B,0.552
SYP,DLGAP1,0.554
SYP,APBB1,0.575
SYP,CAMK2A,0.579
SYP,PPP1R9B,0.648
SYP,GRIA2,0.696
SYP,KIF1A,0.764
SYP,BACE1,0.786
SYP,CD99L2,0.798
SYP,HOMER1,0.836
SYP,GRIA1,0.841
ST8SIA2,NRP2,0.605
KCNB1,KCNN2,0.406
KCNB1,KCNH1,0.729
KCNB1,GABRB3,0.438
KCNB1,KCND3,0.628
KCNB1,KCNH5,0.519
KCNB1,KCNH7,0.436
KCNB1,SCN8A,0.65
KCNB1,CACNA1G,0.494
KCNB1,ATP2B2,0.558
KCNB1,CACNA1E,0.494
KCNB1,CACNA1B,0.507
KCNB1,ZBTB20,0.435
KCNB1,CUL7,0.462
KCNB1,KCNC2,0.47
KCNB1,KCNJ10,0.474
KCNB1,HMGN1,0.478
KCNB1,KCNQ3,0.505
KCNB1,PRKAR1B,0.596
KCNB1,SCN4A,0.623
KCNB1,KCNA2,0.923
KCNB1,KCNS3,0.964
CACNA1B,UNC79,0.46
CACNA1B,KCNMA1,0.552
CACNA1B,GRIA2,0.404
CACNA1B,MAP1B,0.478
CACNA1B,CACNG2,0.873
CACNA1B,GRM5,0.484
CACNA1B,KCND3,0.437
CACNA1B,CACNA1G,0.853
CACNA1B,ATP2B2,0.47
CACNA1B,CACNA1E,0.956
CACNA1B,IL1RAPL2,0.411
CACNA1B,CTNNA3,0.422
CACNA1B,KCNC2,0.433
CACNA1B,CAMK2A,0.438
CACNA1B,KCNQ3,0.478
CACNA1B,TRPM3,0.482
CACNA1B,GRIA1,0.488
CACNA1B,IL1RAPL1,0.557
CACNA1B,KCNA2,0.605
CACNA1B,CACNA1F,0.63
CACNA1B,CACNA2D3,0.874
CACNA1B,CACNB1,0.982
STXBP5,CHRNB3,0.545
STXBP5,RIMS2,0.406
STXBP5,SCGN,0.503
STXBP5,CHRNA7,0.551
CSNK1E,NR1D1,0.828
CSNK1E,PER2,0.999
CSNK1E,RORA,0.873
CSNK1E,PER1,0.996
CSNK1E,NPAS2,0.989
CSNK1E,RORB,0.653
FABP4,FAT1,0.452
FABP4,CPT2,0.461
FABP4,CDK19,0.499
FABP4,ELOVL2,0.672
FABP4,FABP5,0.756
DPP4,NR3C2,0.483
DPP4,DPP3,0.498
DPP4,AGTR2,0.574
DPP4,CARD11,0.669
DPP4,ADORA2A,0.767
NPAS2,NR1D1,0.985
NPAS2,PER2,0.988
NPAS2,RORA,0.981
NPAS2,ADCY1,0.57
NPAS2,PER1,0.91
NPAS2,NPAS3,0.408
NPAS2,RORB,0.927
LRP2,CYP27B1,0.612
LRP2,MAPK8IP1,0.82
LRP2,LRP1,0.942
LRP2,SDC2,0.4
LRP2,PTCH1,0.932
LRP2,GPC4,0.414
LRP2,GPC6,0.41
LRP2,GPC5,0.409
LRP2,CDON,0.924
LRP2,AP2M1,0.561
LRP2,CLTCL1,0.604
LRP2,APBB1,0.594
LRP1,MAPK8IP1,0.778
LRP1,GPC5,0.4
LRP1,ADGRB1,0.406
LRP1,GPC6,0.422
LRP1,GPC4,0.444
LRP1,SDC2,0.47
LRP1,BACE1,0.774
LRP1,APBB1,0.918
CEP41,FAM98C,0.455
CEP41,OFD1,0.602
CEP41,CEP290,0.608
CEP41,AHI1,0.643
FAM98C,CAPN12,0.413
FAM98C,ZNF559,0.477
FAM98C,METTL26,0.494
OFD1,CEP135,0.743
OFD1,MIB1,0.625
OFD1,AHI1,0.876
OFD1,BBS4,0.817
OFD1,NINL,0.676
OFD1,TBC1D31,0.597
OFD1,PCM1,0.929
OFD1,PTCH1,0.435
OFD1,CDK5RAP2,0.638
OFD1,DHCR7,0.424
OFD1,HYDIN,0.438
OFD1,PAFAH1B2,0.445
OFD1,GLI3,0.683
OFD1,CEP290,0.901
CEP290,CEP135,0.829
CEP290,AHI1,0.988
CEP290,BBS4,0.931
CEP290,CNGB3,0.546
CEP290,PCM1,0.956
CEP290,CHM,0.603
CEP290,TRIM32,0.695
AHI1,GABRG2,0.428
AHI1,FOXP2,0.447
AHI1,ALDH5A1,0.448
AHI1,MCPH1,0.481
AHI1,ASPM,0.502
AHI1,PCM1,0.519
AHI1,BBS4,0.556
MACF1,CLASP1,0.618
MACF1,CDH11,0.409
MACF1,MAP1B,0.597
MACF1,ANKRD11,0.439
MACF1,TTN,0.425
MACF1,EPPK1,0.506
MACF1,DOCK1,0.53
MACF1,DISC1,0.704
CLASP1,ABL2,0.541
TET2,MBD4,0.465
TET2,RAD21,0.533
TET2,CXXC5,0.946
TET2,PPM1D,0.579
TET2,GNAS,0.436
TET2,ESRRB,0.405
TET2,KDM5A,0.407
TET2,MBD5,0.403
TET2,TET3,0.964
TET2,RUNX1T1,0.522
TET2,KMT2A,0.656
TET2,BCORL1,0.62
TET2,TTN,0.426
TET2,SETBP1,0.748
HLA-A,C12orf57,0.767
HLA-A,KCNMA1,0.422
HLA-A,CD276,0.447
HLA-A,SRPRA,0.4
HLA-A,PDCD1,0.524
HLA-A,GLO1,0.656
HLA-A,HLA-G,0.947
HLA-A,C4B,0.535
HLA-A,TTN,0.581
HLA-A,AP1S2,0.65
HLA-A,HLA-DPB1,0.942
HLA-A,HLA-B,0.999
CX3CR1,GFAP,0.608
CX3CR1,ALDH1L1,0.408
CX3CR1,PDCD1,0.403
CX3CR1,AGTR2,0.51
CX3CR1,C4B,0.524
CX3CR1,GRK4,0.67
CD276,ADORA2A,0.4
CD276,HLA-G,0.418
CD276,PDCD1,0.784
CD99L2,GFAP,0.51
CD99L2,PAX5,0.479
CD99L2,NKX2-2,0.507
PAX5,DLX2,0.423
PAX5,RAD21,0.528
PAX5,EN2,0.478
PAX5,MEF2C,0.624
PAX5,PAX6,0.438
PAX5,SATB1,0.451
PAX5,FOXP1,0.5
PAX5,EBF3,0.529
PAX5,PBX1,0.605
PAX5,KMT2A,0.661
PDCD1,PHRF1,0.407
PDCD1,HLA-G,0.406
PDCD1,HLA-B,0.427
PDCD1,ADORA2A,0.488
PDCD1,DDX53,0.583
PDCD1,HLA-DPB1,0.595
ENPP1,CYP27B1,0.406
ENPP1,CMPK2,0.9
ENPP1,PDE3B,0.905
ENPP1,GUCY1A2,0.903
ENPP1,ADCY1,0.666
ENPP1,GPD2,0.442
ENPP1,NEGR1,0.551
ENPP1,PDE1C,0.91
ENPP1,KCNJ15,0.422
ENPP1,ADCY3,0.671
ENPP1,AMPD1,0.923
ENPP1,ADK,0.933
ENPP1,ADSL,0.9
FRG1,PITX1,0.432
FRG1,FAT1,0.435
PITX1,TBR1,0.447
PITX1,LDB1,0.454
PITX1,TBX1,0.492
FAT1,CSMD3,0.448
FAT1,HOMER1,0.419
FAT1,PTPRD,0.404
FAT1,KIRREL3,0.497
FAT1,ROBO2,0.504
CPSF7,TNPO3,0.442
CPSF7,UPF3B,0.562
CPSF7,DDX23,0.437
CPSF7,ZC3H11A,0.536
CPSF7,UBAP2L,0.56
PHRF1,SCAF1,0.524
SCAF1,SCAF4,0.667
SCAF1,NACC1,0.787
SCAF1,TAOK2,0.669
SCAF1,PPP1R9B,0.634
SCAF1,ZNF865,0.656
SCAF1,PRR12,0.802
NACC1,KLF16,0.627
NACC1,TRAF7,0.463
DDX23,CUL7,0.432
DDX23,PRPF39,0.688
SENP6,PHF3,0.602
SENP6,SAE1,0.701
SENP6,NIPBL,0.486
SENP6,PCM1,0.446
SENP6,KDM5A,0.529
SENP6,ZMYM2,0.699
CYP27B1,SOD1,0.412
CYP27B1,CYP11B1,0.45
CYP27B1,MBD4,0.656
CYP27B1,DHCR7,0.742
SOD1,CAT,0.92
SOD1,GFAP,0.718
SOD1,DNAH3,0.796
SOD1,PSMD11,0.711
SOD1,SLC1A1,0.508
SOD1,MAOB,0.415
SOD1,FXN,0.423
SOD1,SCP2,0.437
SOD1,GATM,0.448
SOD1,HMGN1,0.453
SOD1,GLO1,0.471
SOD1,GRIA2,0.479
SOD1,NEDD4,0.479
SOD1,MSRA,0.488
SOD1,TTN,0.516
SOD1,SSR4,0.637
SOD1,DNAH17,0.65
SOD1,DNAH10,0.65
SOD1,PSMD12,0.669
SOD1,BACE1,0.706
SOD1,SLC1A2,0.731
SOD1,VCP,0.772
CYP11B1,DHCR7,0.415
CYP11B1,ATP1A3,0.547
CYP11B1,ATP1A1,0.604
CYP11B1,NR3C2,0.633
CYP11B1,HSD11B1,0.967
MBD4,MBD1,0.416
